idx, row, col, L_finger, L_coupler, f0_design, f0_meas, f0_design_nibble, L_finger_nibble, f0_meas_nibble
1.920000e+02,1.600000e+01,2.000000e+00,2.941220e+02,nan,5.317030e+00,4.832751e+00,nan,nan,nan
1.930000e+02,1.800000e+01,1.000000e+00,2.949260e+02,nan,5.320913e+00,4.850296e+00,nan,nan,nan
1.940000e+02,1.900000e+01,3.000000e+00,2.957300e+02,nan,5.324809e+00,4.809099e+00,nan,nan,nan
1.950000e+02,1.700000e+01,4.000000e+00,2.965480e+02,nan,5.328762e+00,4.811176e+00,nan,nan,nan
1.960000e+02,1.600000e+01,6.000000e+00,2.973720e+02,nan,5.332723e+00,4.861935e+00,nan,nan,nan
1.970000e+02,1.700000e+01,8.000000e+00,2.982020e+02,nan,5.336669e+00,4.888415e+00,nan,nan,nan
1.980000e+02,1.900000e+01,7.000000e+00,2.990480e+02,nan,5.340642e+00,4.884697e+00,nan,nan,nan
1.990000e+02,1.800000e+01,5.000000e+00,2.998950e+02,nan,5.344545e+00,4.853639e+00,nan,nan,nan
2.000000e+02,1.700000e+01,3.000000e+00,3.634550e+02,nan,5.670914e+00,5.117975e+00,nan,nan,nan
2.010000e+02,1.500000e+01,2.000000e+00,3.641850e+02,nan,5.674976e+00,5.152079e+00,nan,nan,nan
2.020000e+02,1.600000e+01,0.000000e+00,3.649160e+02,nan,5.678983e+00,5.167733e+00,nan,nan,nan
2.030000e+02,1.700000e+01,2.000000e+00,3.656470e+02,nan,5.682920e+00,5.157875e+00,nan,nan,nan
2.040000e+02,1.600000e+01,4.000000e+00,3.664060e+02,nan,5.686956e+00,5.123864e+00,nan,nan,nan
2.050000e+02,1.700000e+01,6.000000e+00,3.671900e+02,nan,5.691077e+00,5.190698e+00,nan,nan,nan
2.060000e+02,1.600000e+01,8.000000e+00,3.679750e+02,nan,5.695146e+00,5.206274e+00,nan,nan,nan
2.070000e+02,1.700000e+01,1.000000e+01,3.687410e+02,nan,5.699061e+00,5.222928e+00,nan,nan,nan
2.080000e+02,1.900000e+01,1.100000e+01,3.695070e+02,nan,5.702937e+00,5.197807e+00,nan,nan,nan
2.090000e+02,1.800000e+01,9.000000e+00,3.702790e+02,nan,5.706815e+00,5.227115e+00,nan,nan,nan
2.100000e+02,1.700000e+01,7.000000e+00,3.710640e+02,nan,5.710726e+00,5.218194e+00,nan,nan,nan
2.110000e+02,1.600000e+01,5.000000e+00,3.718480e+02,nan,5.714616e+00,5.171967e+00,nan,nan,nan
2.120000e+02,1.500000e+01,3.000000e+00,3.725890e+02,nan,5.718292e+00,5.168717e+00,nan,nan,nan
2.130000e+02,1.400000e+01,1.000000e+00,3.733200e+02,nan,5.721926e+00,5.216069e+00,nan,nan,nan
2.140000e+02,1.200000e+01,0.000000e+00,3.740480e+02,nan,5.725560e+00,5.218757e+00,nan,nan,nan
2.150000e+02,1.300000e+01,2.000000e+00,3.747320e+02,nan,5.729032e+00,5.215085e+00,nan,nan,nan
2.160000e+02,1.500000e+01,1.000000e+00,3.754160e+02,nan,5.732563e+00,5.226146e+00,nan,nan,nan
2.170000e+02,1.300000e+01,0.000000e+00,3.760970e+02,nan,5.736132e+00,5.227521e+00,nan,nan,nan
2.180000e+02,1.100000e+01,1.000000e+00,3.767530e+02,nan,5.739690e+00,5.243003e+00,nan,nan,nan
