idx, row, col, L_finger, L_coupler, f0_design, f0_meas, f0_design_nibble, L_finger_nibble, f0_meas_nibble
7.960000e+02,2.800000e+01,1.200000e+01,1.441390e+02,2.335803e+01,7.100391e+00,nan,nan,nan,nan
7.970000e+02,2.900000e+01,2.300000e+01,1.438880e+02,2.319113e+01,7.103914e+00,nan,nan,nan,nan
7.980000e+02,3.000000e+01,2.000000e+00,1.436370e+02,2.302422e+01,7.107436e+00,nan,nan,nan,nan
7.990000e+02,3.100000e+01,1.300000e+01,1.433860e+02,2.285732e+01,7.110959e+00,nan,nan,nan,nan
8.000000e+02,0.000000e+00,2.500000e+01,1.431360e+02,2.269041e+01,7.114481e+00,nan,nan,nan,nan
8.010000e+02,1.000000e+00,4.000000e+00,1.428830e+02,2.251966e+01,7.118004e+00,nan,nan,nan,nan
8.020000e+02,2.000000e+00,1.500000e+01,1.426280e+02,2.234437e+01,7.121526e+00,nan,nan,nan,nan
8.030000e+02,3.000000e+00,2.600000e+01,1.423730e+02,2.216908e+01,7.125049e+00,nan,nan,nan,nan
8.040000e+02,4.000000e+00,5.000000e+00,1.421180e+02,2.199379e+01,7.128571e+00,nan,nan,nan,nan
8.050000e+02,5.000000e+00,1.600000e+01,1.418630e+02,2.181850e+01,7.132094e+00,nan,nan,nan,nan
8.060000e+02,6.000000e+00,2.700000e+01,1.416080e+02,2.164321e+01,7.135616e+00,nan,nan,nan,nan
8.070000e+02,7.000000e+00,6.000000e+00,1.413530e+02,2.146793e+01,7.139139e+00,7.310584e+00,nan,nan,nan
8.080000e+02,8.000000e+00,1.700000e+01,1.410980e+02,2.129264e+01,7.142661e+00,nan,nan,nan,nan
8.090000e+02,9.000000e+00,2.800000e+01,1.408380e+02,2.112581e+01,7.146184e+00,nan,nan,nan,nan
8.100000e+02,1.000000e+01,7.000000e+00,1.405760e+02,2.096423e+01,7.149706e+00,7.321580e+00,nan,nan,nan
8.110000e+02,1.100000e+01,1.800000e+01,1.403140e+02,2.080266e+01,7.153229e+00,nan,nan,nan,nan
8.120000e+02,1.200000e+01,2.900000e+01,1.400520e+02,2.064108e+01,7.156751e+00,nan,nan,nan,nan
8.130000e+02,1.300000e+01,8.000000e+00,1.397900e+02,2.047951e+01,7.160274e+00,nan,nan,nan,nan
8.140000e+02,1.400000e+01,1.900000e+01,1.395270e+02,2.031794e+01,7.163796e+00,nan,nan,nan,nan
8.150000e+02,1.500000e+01,3.000000e+01,1.392650e+02,2.015636e+01,7.167319e+00,nan,nan,nan,nan
8.160000e+02,1.600000e+01,9.000000e+00,1.390030e+02,1.999479e+01,7.170841e+00,nan,nan,nan,nan
8.170000e+02,1.700000e+01,2.000000e+01,1.387550e+02,1.982713e+01,7.174364e+00,nan,nan,nan,nan
8.180000e+02,1.800000e+01,3.100000e+01,1.385080e+02,1.965941e+01,7.177886e+00,nan,nan,nan,nan
8.190000e+02,1.900000e+01,1.000000e+01,1.382600e+02,1.949169e+01,7.181409e+00,nan,nan,nan,nan
8.200000e+02,2.000000e+01,2.100000e+01,1.380120e+02,1.932397e+01,7.184932e+00,nan,nan,nan,nan
8.210000e+02,2.100000e+01,0.000000e+00,1.377650e+02,1.915625e+01,7.188454e+00,nan,nan,nan,nan
