# idx, f0, Ql, Qi, Qc, phi, f0, Ql, Qi, Qc, phi
3.720000000000000000e+02,7.962518611305692495e+00,1.951263847319136767e+04,3.956881985194610315e+05,2.052478041069160463e+04,2.004537458672735195e-02,7.911608927214451192e+00,2.254494192577994909e+04,2.148597497614758322e+05,2.518787104890308547e+04,2.133283916385577406e-01
3.730000000000000000e+02,7.971948159832923153e+00,1.506563020766646514e+04,4.643702564221354551e+05,1.557079574639343446e+04,-2.161199429598338329e-01,nan,nan,nan,nan,nan
3.740000000000000000e+02,7.979623569281138806e+00,5.146644831300286751e+04,3.957962080969730159e+05,5.915906048691670003e+04,3.578356327980777296e-01,7.934341422258684773e+00,4.099780816242422588e+04,2.533139686361401691e+05,4.891439948723305133e+04,-3.221070754444250728e-01
3.750000000000000000e+02,7.998517384304889788e+00,2.487953102281126121e+04,3.967224238254374941e+05,2.654418853246436993e+04,-1.195986966331516327e-01,7.944073755404350123e+00,1.857545095020649023e+04,2.760183645763621316e+05,1.991573790215027475e+04,1.252929452254039344e-01
3.760000000000000000e+02,nan,nan,nan,nan,nan,7.955318892315171198e+00,2.374732126178560065e+04,1.497582079254120181e+05,2.822261131046071387e+04,1.309141789362574804e-01
3.770000000000000000e+02,nan,nan,nan,nan,nan,7.967256661538155704e+00,1.866676391800632337e+04,2.887718855763481697e+05,1.995681007866868094e+04,-1.335791374981149804e-01
3.780000000000000000e+02,8.030019445841334758e+00,2.845243505230320807e+04,5.108945828243334545e+05,3.013044155348491404e+04,-3.214187021328482330e-02,7.983584092983070590e+00,3.600603812715724052e+04,2.933952570901285508e+05,4.104290325630940060e+04,1.682259053580617836e-01
3.790000000000000000e+02,7.970678509924977284e+00,3.347482370279668976e+04,3.205418347470346489e+05,3.737831584512661357e+04,-5.719292035899981030e-01,7.916510056690960973e+00,2.194248978160461775e+04,6.842351674123657867e+05,2.266946876548559521e+04,-3.455048745899118312e-02
3.800000000000000000e+02,nan,nan,nan,nan,nan,7.846063552311481004e+00,2.105857126082265677e+04,2.680167600865633576e+05,2.285427370606557815e+04,8.727246462511138725e-02
3.810000000000000000e+02,8.023580324092636218e+00,3.798851021859839238e+04,4.705643656580675161e+05,4.132463471672237938e+04,-3.730228872499741222e-01,7.972520031471731272e+00,3.993561295453733328e+04,4.440786049526293064e+05,4.388187260429550224e+04,-1.784783048244827086e-01
3.820000000000000000e+02,8.037370410114760944e+00,3.236452728307788129e+04,3.501462022432502126e+05,3.566069792094858713e+04,2.856761034415186695e-01,7.991503891729500708e+00,3.616448162254224007e+04,4.437420135876751738e+05,3.937336736440663663e+04,-4.614973986622638025e-01
3.830000000000000000e+02,8.050795349408693014e+00,5.743084487476500362e+04,1.203592244776579319e+06,6.030853901392539410e+04,-1.768738308548188920e-01,nan,nan,nan,nan,nan
3.840000000000000000e+02,8.047081114525017398e+00,2.230420073656284512e+04,3.721481023987360531e+05,2.372619885667665221e+04,1.922888197404849231e-01,nan,nan,nan,nan,nan
3.850000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.860000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.870000000000000000e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.880000000000000000e+02,8.105393775465110195e+00,2.584082756060598695e+04,4.223372386407278245e+05,2.752494966198369366e+04,1.411183538560534523e-01,8.054300063567842116e+00,2.744075388547003968e+04,2.742411363561975304e+05,3.049178227636911106e+04,1.370162087132781870e-01
3.890000000000000000e+02,nan,nan,nan,nan,nan,8.067097908879858892e+00,3.404208215137558727e+04,8.883118335342566716e+05,3.539863651295172167e+04,-1.860354081042007168e-01
3.900000000000000000e+02,8.115988944448975673e+00,4.412052267273238976e+04,1.575467446553634945e+06,4.539170459144598863e+04,-1.545229273852184448e-01,8.064475084847602560e+00,2.969371038996980860e+04,7.937898905184729956e+05,3.084764422664350786e+04,-2.738144615079440847e-01
3.910000000000000000e+02,8.139607869929392336e+00,2.889544207928491960e+04,1.163531318381124409e+06,2.963131390424314304e+04,-2.073222760340420467e-01,8.084534748084541533e+00,2.575539592773962067e+04,7.146442294334889157e+05,2.671830951717740027e+04,-3.742810221347421251e-01
3.920000000000000000e+02,8.154036708366836805e+00,3.476235071999581851e+04,1.244875100032147719e+06,3.576095273312796780e+04,-1.935074220668736023e-01,8.102179446606875501e+00,3.570802973450520221e+04,3.901326369847597089e+05,3.930558859875189955e+04,-1.541574451665898016e-01
3.930000000000000000e+02,nan,nan,nan,nan,nan,8.104085152015256810e+00,3.743908059241007140e+04,6.247710629952285672e+05,3.982560950212580065e+04,-4.154024198804005530e-01
3.940000000000000000e+02,8.172133819945697653e+00,5.110104190305586962e+04,6.458400185203051660e+05,5.549173527652618213e+04,1.657473920914478149e-01,8.124071245345358960e+00,4.001421879709941277e+04,2.125653861485501111e+05,4.929342409323606989e+04,1.543307960804718437e-01
3.950000000000000000e+02,8.189793820020312864e+00,2.658280549542677909e+04,1.358409281906840391e+06,2.711338929183224900e+04,-2.779597142798203024e-01,8.134120408652957934e+00,2.890007767423951736e+04,5.381329758610515855e+05,3.054022011702152304e+04,-1.720675622716264785e-01
3.960000000000000000e+02,8.196705689268119599e+00,2.898402506833613370e+04,5.807109150259181624e+05,3.050665107126037765e+04,-2.460677860183627108e-02,8.145142726834590619e+00,2.860507444573042449e+04,3.150338774583599297e+05,3.146180629476063405e+04,-4.860210251641220586e-02
3.970000000000000000e+02,8.214823567239266211e+00,4.108640162027659244e+04,1.936498649644391146e+06,4.197702180058957310e+04,-5.607607564184923232e-01,8.159167718530657254e+00,3.348779310959298164e+04,6.263261258251396939e+05,3.537942566009639995e+04,-1.871022066189101107e-01
3.980000000000000000e+02,8.220759438865016477e+00,4.181744754533984087e+04,4.896487402894294355e+05,4.572226381776262133e+04,5.792291682087532534e-01,8.169495314164414879e+00,4.145441721420813701e+04,3.689575290869038436e+05,4.670160004781011230e+04,1.157824171441744349e-01
3.990000000000000000e+02,8.166622116568571954e+00,3.193257247934836778e+04,1.184817827239145990e+06,3.281703967236601602e+04,-8.434803029596499302e-02,8.111628487261659970e+00,4.411531142212256236e+04,1.034990777624252019e+06,4.607939345690155460e+04,-3.042065627834402153e-01
